DATE_REPORTED,WEAPONS,SNA_NEIGHBORHOOD
09/27/2020 03:23:23 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WEST PRICE HILL
09/27/2020 03:30:00 PM,99 - NONE,N/A
09/27/2020 04:07:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WEST PRICE HILL
09/27/2020 04:14:00 PM,99 - NONE,MADISONVILLE
09/27/2020 04:16:00 PM,99 - NONE,MT. AUBURN
09/27/2020 04:55:08 PM,12 - HANDGUN,WESTWOOD
09/27/2020 04:55:08 PM,12 - HANDGUN,WESTWOOD
09/27/2020 04:55:08 PM,11 - FIREARM (TYPE NOT STATED),WESTWOOD
09/27/2020 04:55:08 PM,11 - FIREARM (TYPE NOT STATED),WESTWOOD
09/27/2020 05:00:00 PM,99 - NONE,CUF
09/27/2020 05:04:00 PM,99 - NONE,EAST WESTWOOD
09/27/2020 05:25:00 PM,99 - NONE,WINTON HILLS
09/27/2020 05:28:00 PM,99 - NONE,KENNEDY HEIGHTS
09/27/2020 05:28:00 PM,99 - NONE,KENNEDY HEIGHTS
09/27/2020 06:37:00 PM,99 - NONE,AVONDALE
09/27/2020 06:37:00 PM,99 - NONE,AVONDALE
09/27/2020 06:52:06 PM,99 - NONE,WESTWOOD
09/27/2020 06:53:00 PM,99 - NONE,DOWNTOWN
09/27/2020 06:55:00 PM,80 - OTHER WEAPON,N/A
09/27/2020 07:52:00 PM,99 - NONE,WEST PRICE HILL
09/27/2020 08:01:53 PM,99 - NONE,WESTWOOD
09/27/2020 08:01:53 PM,99 - NONE,WESTWOOD
09/27/2020 08:01:53 PM,99 - NONE,WESTWOOD
09/27/2020 08:01:53 PM,99 - NONE,WESTWOOD
09/27/2020 08:01:53 PM,99 - NONE,WESTWOOD
09/27/2020 08:01:53 PM,99 - NONE,WESTWOOD
09/27/2020 08:20:00 PM,U - UNKNOWN,BOND HILL
09/27/2020 08:32:00 PM,99 - NONE,CUF
09/27/2020 10:12:00 PM,99 - NONE,COLLEGE HILL
09/27/2020 10:12:00 PM,99 - NONE,WINTON HILLS
09/27/2020 10:40:03 PM,99 - NONE,AVONDALE
09/27/2020 10:50:00 PM,99 - NONE,N/A
09/27/2020 11:03:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WEST PRICE HILL
09/27/2020 11:20:00 PM,U - UNKNOWN,WESTWOOD
09/27/2020 11:30:00 PM,99 - NONE,N/A
09/27/2020 11:36:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",MADISONVILLE
09/27/2020 11:44:12 PM,U - UNKNOWN,WINTON HILLS
09/27/2020 11:44:12 PM,99 - NONE,WINTON HILLS
09/27/2020 11:54:00 PM,80 - OTHER WEAPON,WESTWOOD
09/27/2020 11:57:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/27/2020 11:57:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/27/2020 11:57:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/28/2020 12:03:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",EAST PRICE HILL
09/28/2020 12:08:00 AM,U - UNKNOWN,AVONDALE
09/28/2020 12:24:17 AM,99 - NONE,WESTWOOD
09/28/2020 12:25:00 AM,65 - FIRE/INCENDIARY DEVICE,WALNUT HILLS
09/28/2020 12:25:00 AM,65 - FIRE/INCENDIARY DEVICE,WALNUT HILLS
09/28/2020 12:25:00 AM,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",WALNUT HILLS
09/28/2020 12:25:00 AM,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",WALNUT HILLS
09/28/2020 12:25:00 AM,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",WALNUT HILLS
09/28/2020 12:25:00 AM,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",WALNUT HILLS
09/28/2020 12:25:00 AM,65 - FIRE/INCENDIARY DEVICE,WALNUT HILLS
09/28/2020 12:25:00 AM,65 - FIRE/INCENDIARY DEVICE,WALNUT HILLS
09/28/2020 12:35:00 AM,99 - NONE,MT. AIRY
09/28/2020 12:58:00 AM,99 - NONE,OAKLEY
09/28/2020 01:41:00 AM,99 - NONE,AVONDALE
09/28/2020 02:18:00 AM,U - UNKNOWN,WALNUT HILLS
09/28/2020 02:25:00 AM,99 - NONE,N/A
09/28/2020 03:25:00 AM,99 - NONE,AVONDALE
09/28/2020 03:41:00 AM,99 - NONE,DOWNTOWN
09/28/2020 04:00:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",EAST PRICE HILL
09/28/2020 04:00:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",EAST PRICE HILL
09/28/2020 04:00:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",EAST PRICE HILL
09/28/2020 04:00:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",EAST PRICE HILL
09/28/2020 04:35:00 AM,12 - HANDGUN,N/A
09/28/2020 04:35:00 AM,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",N/A
09/28/2020 04:35:00 AM,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",N/A
09/28/2020 04:35:00 AM,12 - HANDGUN,N/A
09/28/2020 05:00:00 AM,80 - OTHER WEAPON,N/A
09/28/2020 07:26:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/28/2020 07:26:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/28/2020 07:26:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/28/2020 08:00:00 AM,99 - NONE,COLLEGE HILL
09/28/2020 08:08:00 AM,99 - NONE,MT. AIRY
09/28/2020 08:20:00 AM,99 - NONE,N/A
09/28/2020 08:23:00 AM,99 - NONE,EAST WALNUT HILLS
09/28/2020 08:23:00 AM,U - UNKNOWN,BOND HILL
09/28/2020 08:25:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WEST END
09/28/2020 08:37:00 AM,99 - NONE,EAST WALNUT HILLS
09/28/2020 08:37:00 AM,99 - NONE,EAST WALNUT HILLS
09/28/2020 09:12:25 AM,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",WESTWOOD
09/28/2020 09:33:52 AM,99 - NONE,DOWNTOWN
09/28/2020 09:57:00 AM,17 - SIMULATED FIREARM,WESTWOOD
09/28/2020 10:00:00 AM,99 - NONE,DOWNTOWN
09/28/2020 10:03:00 AM,80 - OTHER WEAPON,ENGLISH WOODS
09/28/2020 10:10:35 AM,99 - NONE,N/A
09/28/2020 10:15:43 AM,99 - NONE,MT. LOOKOUT
09/28/2020 10:18:00 AM,99 - NONE,DOWNTOWN
09/28/2020 10:18:00 AM,99 - NONE,SAYLER PARK
09/28/2020 10:35:44 AM,99 - NONE,HYDE PARK
09/28/2020 10:43:00 AM,99 - NONE,SPRING GROVE VILLAGE
09/28/2020 10:45:00 AM,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",ENGLISH WOODS
09/28/2020 11:00:00 AM,99 - NONE,MT. LOOKOUT
09/28/2020 11:19:00 AM,99 - NONE,KENNEDY HEIGHTS
09/28/2020 12:15:00 PM,99 - NONE,N/A
09/28/2020 12:28:00 PM,U - UNKNOWN,KENNEDY HEIGHTS
09/28/2020 12:37:00 PM,99 - NONE,WESTWOOD
09/28/2020 12:37:00 PM,99 - NONE,WESTWOOD
09/28/2020 12:56:00 PM,80 - OTHER WEAPON,N/A
09/28/2020 12:56:00 PM,80 - OTHER WEAPON,N/A
09/28/2020 01:03:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WINTON HILLS
09/28/2020 01:06:15 PM,U - UNKNOWN,N/A
09/28/2020 01:45:00 PM,35 - MOTOR VEHICLE (WHEN USED AS WEAPON),CAMP WASHINGTON
09/28/2020 01:45:00 PM,35 - MOTOR VEHICLE (WHEN USED AS WEAPON),CAMP WASHINGTON
09/28/2020 01:57:00 PM,99 - NONE,OVER-THE-RHINE
09/28/2020 02:08:43 PM,99 - NONE,WALNUT HILLS
09/28/2020 02:14:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",AVONDALE
09/28/2020 02:22:17 PM,99 - NONE,AVONDALE
09/28/2020 02:27:28 PM,99 - NONE,MT. WASHINGTON
09/28/2020 02:57:13 PM,99 - NONE,EVANSTON
09/28/2020 03:54:57 PM,99 - NONE,SOUTH CUMMINSVILLE
09/28/2020 03:54:57 PM,99 - NONE,SOUTH CUMMINSVILLE
09/28/2020 04:26:14 PM,99 - NONE,AVONDALE
09/28/2020 04:30:00 PM,99 - NONE,OVER-THE-RHINE
09/28/2020 04:35:47 PM,99 - NONE,AVONDALE
09/28/2020 04:37:00 PM,U - UNKNOWN,NORTHSIDE
09/28/2020 05:43:00 PM,U - UNKNOWN,WESTWOOD
09/28/2020 06:12:56 PM,99 - NONE,HYDE PARK
09/28/2020 06:20:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",AVONDALE
09/28/2020 06:20:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",AVONDALE
09/28/2020 06:30:00 PM,35 - MOTOR VEHICLE (WHEN USED AS WEAPON),N/A
09/28/2020 06:40:07 PM,99 - NONE,N/A
09/28/2020 06:40:07 PM,99 - NONE,N/A
09/28/2020 06:55:08 PM,99 - NONE,OVER-THE-RHINE
09/28/2020 07:08:47 PM,U - UNKNOWN,LINWOOD
09/28/2020 07:39:06 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/28/2020 07:50:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",AVONDALE
09/28/2020 07:50:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",AVONDALE
09/28/2020 07:50:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",AVONDALE
09/28/2020 07:50:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",AVONDALE
09/28/2020 08:00:00 PM,U - UNKNOWN,CUF
09/28/2020 08:10:31 PM,99 - NONE,SPRING GROVE VILLAGE
09/28/2020 08:30:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",MT. AIRY
09/28/2020 08:48:00 PM,99 - NONE,WEST PRICE HILL
09/28/2020 08:48:00 PM,99 - NONE,WEST PRICE HILL
09/28/2020 08:59:07 PM,99 - NONE,N/A
09/28/2020 09:09:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",OAKLEY
09/28/2020 09:09:00 PM,99 - NONE,OAKLEY
09/28/2020 09:09:00 PM,99 - NONE,OAKLEY
09/28/2020 09:16:00 PM,99 - NONE,WEST PRICE HILL
09/28/2020 09:20:00 PM,99 - NONE,AVONDALE
09/28/2020 09:34:00 PM,99 - NONE,N/A
09/28/2020 09:37:31 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",NORTH AVONDALE - PADDOCK HILLS
09/28/2020 09:50:00 PM,99 - NONE,CARTHAGE
09/28/2020 10:00:00 PM,99 - NONE,ROSELAWN
09/28/2020 10:15:00 PM,99 - NONE,EAST WALNUT HILLS
09/28/2020 10:39:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",AVONDALE
09/28/2020 10:39:00 PM,99 - NONE,AVONDALE
09/28/2020 11:00:00 PM,99 - NONE,WEST END
09/28/2020 11:05:00 PM,80 - OTHER WEAPON,EVANSTON
09/28/2020 11:52:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",BOND HILL
09/28/2020 11:57:00 PM,11 - FIREARM (TYPE NOT STATED),SPRING GROVE VILLAGE
09/29/2020 01:03:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/29/2020 01:03:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/29/2020 01:03:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/29/2020 01:03:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/29/2020 01:24:08 AM,U - UNKNOWN,WALNUT HILLS
09/29/2020 01:33:00 AM,12A - AUTOMATIC HANDGUN,N/A
09/29/2020 01:39:00 AM,99 - NONE,NORTHSIDE
09/29/2020 01:50:00 AM,U - UNKNOWN,EAST PRICE HILL
09/29/2020 05:17:00 AM,U - UNKNOWN,CUF
09/29/2020 06:37:00 AM,99 - NONE,CLIFTON
09/29/2020 06:53:00 AM,U - UNKNOWN,WEST PRICE HILL
09/29/2020 08:45:26 AM,99 - NONE,AVONDALE
09/29/2020 08:45:48 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",ROSELAWN
09/29/2020 08:50:00 AM,U - UNKNOWN,N/A
09/29/2020 08:53:00 AM,99 - NONE,CLIFTON
09/29/2020 09:08:00 AM,99 - NONE,EAST PRICE HILL
09/29/2020 09:09:00 AM,99 - NONE,EAST WALNUT HILLS
09/29/2020 09:11:00 AM,99 - NONE,CLIFTON
09/29/2020 09:25:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",LINWOOD
09/29/2020 09:28:23 AM,99 - NONE,MT. WASHINGTON
09/29/2020 09:42:00 AM,99 - NONE,AVONDALE
09/29/2020 10:11:00 AM,99 - NONE,WINTON HILLS
09/29/2020 10:34:06 AM,99 - NONE,ROSELAWN
09/29/2020 10:34:06 AM,99 - NONE,ROSELAWN
09/29/2020 10:34:06 AM,99 - NONE,ROSELAWN
09/29/2020 10:34:06 AM,99 - NONE,ROSELAWN
09/29/2020 10:34:06 AM,99 - NONE,ROSELAWN
09/29/2020 10:34:06 AM,99 - NONE,ROSELAWN
09/29/2020 10:37:08 AM,12 - HANDGUN,WESTWOOD
09/29/2020 10:44:07 AM,99 - NONE,LINWOOD
09/29/2020 10:47:00 AM,99 - NONE,CLIFTON
09/29/2020 11:00:00 AM,99 - NONE,MT. AIRY
09/29/2020 11:09:00 AM,99 - NONE,CLIFTON
09/29/2020 11:13:08 AM,99 - NONE,WESTWOOD
09/29/2020 11:47:17 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",CORRYVILLE
09/29/2020 11:49:00 AM,99 - NONE,EAST PRICE HILL
09/29/2020 11:50:00 AM,12 - HANDGUN,AVONDALE
09/29/2020 11:50:00 AM,12 - HANDGUN,AVONDALE
09/29/2020 11:50:00 AM,12 - HANDGUN,AVONDALE
09/29/2020 11:50:00 AM,12 - HANDGUN,AVONDALE
09/29/2020 11:50:00 AM,12 - HANDGUN,AVONDALE
09/29/2020 11:50:00 AM,12 - HANDGUN,AVONDALE
09/29/2020 11:51:00 AM,99 - NONE,N/A
09/29/2020 11:51:00 AM,99 - NONE,N/A
09/29/2020 11:52:00 AM,99 - NONE,WALNUT HILLS
09/29/2020 11:59:12 AM,99 - NONE,HARTWELL
09/29/2020 12:00:00 PM,99 - NONE,WESTWOOD
09/29/2020 12:00:00 PM,99 - NONE,WESTWOOD
09/29/2020 12:00:00 PM,99 - NONE,WESTWOOD
09/29/2020 12:03:00 PM,99 - NONE,MT. AUBURN
09/29/2020 12:13:00 PM,U - UNKNOWN,EAST WALNUT HILLS
09/29/2020 12:14:00 PM,99 - NONE,WESTWOOD
09/29/2020 12:20:18 PM,99 - NONE,BOND HILL
09/29/2020 12:25:00 PM,99 - NONE,DOWNTOWN
09/29/2020 12:25:00 PM,99 - NONE,DOWNTOWN
09/29/2020 12:35:00 PM,99 - NONE,AVONDALE
09/29/2020 12:45:00 PM,U - UNKNOWN,N/A
09/29/2020 12:55:00 PM,99 - NONE,WESTWOOD
09/29/2020 01:00:00 PM,99 - NONE,WESTWOOD
09/29/2020 01:09:28 PM,99 - NONE,N/A
09/29/2020 01:50:00 PM,99 - NONE,OVER-THE-RHINE
09/29/2020 01:50:00 PM,99 - NONE,OVER-THE-RHINE
09/29/2020 01:50:00 PM,99 - NONE,OVER-THE-RHINE
09/29/2020 01:50:00 PM,99 - NONE,OVER-THE-RHINE
09/29/2020 01:50:00 PM,99 - NONE,OVER-THE-RHINE
09/29/2020 02:15:00 PM,99 - NONE,EAST WALNUT HILLS
09/29/2020 02:15:00 PM,99 - NONE,EAST WALNUT HILLS
09/29/2020 02:18:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WESTWOOD
09/29/2020 02:34:20 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WALNUT HILLS
09/29/2020 02:34:20 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WALNUT HILLS
09/29/2020 02:35:00 PM,99 - NONE,CUF
09/29/2020 03:35:00 PM,99 - NONE,MADISONVILLE
09/29/2020 03:40:00 PM,U - UNKNOWN,WEST PRICE HILL
09/29/2020 03:45:00 PM,99 - NONE,MT. WASHINGTON
09/29/2020 03:45:00 PM,99 - NONE,MT. WASHINGTON
09/29/2020 03:45:00 PM,99 - NONE,MT. WASHINGTON
09/29/2020 03:45:00 PM,99 - NONE,MT. WASHINGTON
09/29/2020 04:02:00 PM,99 - NONE,SAYLER PARK
09/29/2020 04:15:00 PM,99 - NONE,NORTHSIDE
09/29/2020 04:19:00 PM,99 - NONE,NORTHSIDE
09/29/2020 04:19:45 PM,99 - NONE,WESTWOOD
09/29/2020 04:27:00 PM,99 - NONE,N/A
09/29/2020 04:30:00 PM,U - UNKNOWN,AVONDALE
09/29/2020 04:34:00 PM,99 - NONE,WINTON HILLS
09/29/2020 04:49:00 PM,99 - NONE,EAST PRICE HILL
09/29/2020 04:50:00 PM,80 - OTHER WEAPON,OVER-THE-RHINE
09/29/2020 04:53:34 PM,99 - NONE,WALNUT HILLS
09/29/2020 05:16:06 PM,U - UNKNOWN,NORTHSIDE
09/29/2020 05:18:12 PM,99 - NONE,N/A
09/29/2020 05:45:24 PM,99 - NONE,WINTON HILLS
09/29/2020 06:47:00 PM,U - UNKNOWN,EVANSTON
09/29/2020 06:57:00 PM,99 - NONE,NORTHSIDE
09/29/2020 07:52:00 PM,99 - NONE,N/A
09/29/2020 08:26:02 PM,15 - OTHER FIREARM,NORTH AVONDALE - PADDOCK HILLS
09/29/2020 08:51:35 PM,11 - FIREARM (TYPE NOT STATED),WINTON HILLS
09/29/2020 09:12:08 PM,99 - NONE,WESTWOOD
09/29/2020 10:20:00 PM,U - UNKNOWN,CLIFTON
09/29/2020 11:01:00 PM,99 - NONE,N/A
09/29/2020 11:20:00 PM,99 - NONE,WINTON HILLS
09/29/2020 11:20:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WINTON HILLS
09/30/2020 12:00:00 AM,99 - NONE,DOWNTOWN
09/30/2020 12:00:00 AM,99 - NONE,DOWNTOWN
09/30/2020 12:15:47 AM,99 - NONE,DOWNTOWN
09/30/2020 12:22:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",SOUTH CUMMINSVILLE
09/30/2020 02:10:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",COLLEGE HILL
09/30/2020 02:37:00 AM,99 - NONE,CARTHAGE
09/30/2020 02:37:00 AM,99 - NONE,CARTHAGE
09/30/2020 04:00:00 AM,12 - HANDGUN,WALNUT HILLS
09/30/2020 05:11:00 AM,99 - NONE,EAST PRICE HILL
09/30/2020 06:59:00 AM,99 - NONE,N/A
09/30/2020 06:59:00 AM,99 - NONE,N/A
09/30/2020 06:59:00 AM,99 - NONE,WALNUT HILLS
09/30/2020 08:10:00 AM,99 - NONE,COLLEGE HILL
09/30/2020 08:15:00 AM,99 - NONE,WESTWOOD
09/30/2020 08:21:00 AM,99 - NONE,EAST PRICE HILL
09/30/2020 08:21:00 AM,99 - NONE,EAST PRICE HILL
09/30/2020 09:20:00 AM,U - UNKNOWN,CARTHAGE
09/30/2020 09:35:00 AM,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",WALNUT HILLS
09/30/2020 09:35:12 AM,99 - NONE,BOND HILL
09/30/2020 09:40:00 AM,99 - NONE,N/A
09/30/2020 10:00:00 AM,99 - NONE,WESTWOOD
09/30/2020 10:08:00 AM,99 - NONE,WESTWOOD
09/30/2020 10:13:00 AM,99 - NONE,EVANSTON
09/30/2020 10:44:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/30/2020 10:53:36 AM,99 - NONE,CLIFTON
09/30/2020 10:53:36 AM,99 - NONE,CLIFTON
09/30/2020 11:11:00 AM,99 - NONE,WEST END
09/30/2020 11:21:00 AM,U - UNKNOWN,CARTHAGE
09/30/2020 11:30:00 AM,99 - NONE,COLLEGE HILL
09/30/2020 11:30:00 AM,U - UNKNOWN,NORTHSIDE
09/30/2020 11:33:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",EAST WALNUT HILLS
09/30/2020 12:05:00 PM,99 - NONE,WESTWOOD
09/30/2020 12:09:00 PM,99 - NONE,NORTHSIDE
09/30/2020 12:40:00 PM,U - UNKNOWN,RIVERSIDE
09/30/2020 12:54:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",OVER-THE-RHINE
09/30/2020 01:00:00 PM,99 - NONE,CARTHAGE
09/30/2020 01:46:00 PM,U - UNKNOWN,DOWNTOWN
09/30/2020 02:15:00 PM,99 - NONE,QUEENSGATE
09/30/2020 02:24:00 PM,99 - NONE,AVONDALE
09/30/2020 02:25:00 PM,99 - NONE,MT. AIRY
09/30/2020 02:40:00 PM,99 - NONE,DOWNTOWN
09/30/2020 02:41:47 PM,99 - NONE,WEST END
09/30/2020 02:55:27 PM,U - UNKNOWN,EAST PRICE HILL
09/30/2020 03:00:00 PM,12 - HANDGUN,NORTHSIDE
09/30/2020 03:18:00 PM,U - UNKNOWN,N/A
09/30/2020 03:18:00 PM,U - UNKNOWN,N/A
09/30/2020 03:18:00 PM,U - UNKNOWN,N/A
09/30/2020 03:18:00 PM,U - UNKNOWN,N/A
09/30/2020 03:20:00 PM,99 - NONE,OAKLEY
09/30/2020 03:21:42 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WESTWOOD
09/30/2020 03:21:42 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WESTWOOD
09/30/2020 03:41:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WEST PRICE HILL
09/30/2020 03:48:00 PM,U - UNKNOWN,SOUTH FAIRMOUNT
09/30/2020 03:50:00 PM,99 - NONE,SPRING GROVE VILLAGE
09/30/2020 03:50:00 PM,99 - NONE,SPRING GROVE VILLAGE
09/30/2020 04:16:54 PM,99 - NONE,WEST END
09/30/2020 04:48:00 PM,99 - NONE,N/A
09/30/2020 05:07:00 PM,U - UNKNOWN,OVER-THE-RHINE
09/30/2020 05:49:30 PM,99 - NONE,LINWOOD
09/30/2020 06:00:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",VILLAGES AT ROLL HILL
09/30/2020 06:10:41 PM,99 - NONE,CUF
09/30/2020 06:30:00 PM,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",WEST PRICE HILL
09/30/2020 07:20:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",AVONDALE
09/30/2020 07:30:00 PM,99 - NONE,WESTWOOD
09/30/2020 07:37:29 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/30/2020 07:37:29 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
09/30/2020 08:10:45 PM,99 - NONE,WESTWOOD
09/30/2020 08:26:46 PM,12 - HANDGUN,N/A
09/30/2020 08:58:00 PM,99 - NONE,WESTWOOD
09/30/2020 09:00:16 PM,99 - NONE,SEDAMSVILLE
09/30/2020 09:08:00 PM,99 - NONE,WESTWOOD
09/30/2020 09:10:00 PM,U - UNKNOWN,N/A
09/30/2020 09:48:00 PM,99 - NONE,MT. WASHINGTON
09/30/2020 10:12:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",CORRYVILLE
09/30/2020 10:30:00 PM,U - UNKNOWN,N/A
09/30/2020 10:32:00 PM,99 - NONE,CUF
09/30/2020 11:12:00 PM,99 - NONE,WALNUT HILLS
09/30/2020 11:30:00 PM,11 - FIREARM (TYPE NOT STATED),COLLEGE HILL
10/01/2020 12:50:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WALNUT HILLS
10/01/2020 02:08:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",EAST PRICE HILL
10/01/2020 02:08:00 AM,80 - OTHER WEAPON,EAST PRICE HILL
10/01/2020 02:46:00 AM,12 - HANDGUN,WEST END
10/01/2020 02:46:00 AM,12 - HANDGUN,WEST END
10/01/2020 03:40:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WINTON HILLS
10/01/2020 04:55:00 AM,99 - NONE,EAST PRICE HILL
10/01/2020 07:00:00 AM,U - UNKNOWN,OVER-THE-RHINE
10/01/2020 07:11:00 AM,99 - NONE,N/A
10/01/2020 07:29:07 AM,99 - NONE,CUF
10/01/2020 07:45:00 AM,U - UNKNOWN,WEST PRICE HILL
10/01/2020 07:50:00 AM,99 - NONE,CLIFTON
10/01/2020 08:08:00 AM,99 - NONE,WESTWOOD
10/01/2020 08:44:00 AM,U - UNKNOWN,N/A
10/01/2020 08:55:49 AM,99 - NONE,WEST END
10/01/2020 09:00:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",EAST PRICE HILL
10/01/2020 09:00:00 AM,99 - NONE,N/A
10/01/2020 09:30:00 AM,U - UNKNOWN,EAST END
10/01/2020 09:40:00 AM,99 - NONE,WESTWOOD
10/01/2020 09:51:00 AM,99 - NONE,AVONDALE
10/01/2020 09:52:22 AM,99 - NONE,CUF
10/01/2020 09:52:22 AM,99 - NONE,CUF
10/01/2020 10:03:40 AM,99 - NONE,WESTWOOD
10/01/2020 10:05:00 AM,U - UNKNOWN,OAKLEY
10/01/2020 10:10:00 AM,99 - NONE,CORRYVILLE
10/01/2020 10:12:15 AM,99 - NONE,WESTWOOD
10/01/2020 10:16:37 AM,99 - NONE,WESTWOOD
10/01/2020 10:19:36 AM,99 - NONE,WESTWOOD
10/01/2020 10:30:00 AM,99 - NONE,QUEENSGATE
10/01/2020 10:33:00 AM,99 - NONE,N/A
10/01/2020 10:55:44 AM,99 - NONE,WINTON HILLS
10/01/2020 10:55:44 AM,99 - NONE,WINTON HILLS
10/01/2020 10:55:44 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WINTON HILLS
10/01/2020 10:55:44 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WINTON HILLS
10/01/2020 10:56:00 AM,99 - NONE,WEST PRICE HILL
10/01/2020 11:42:00 AM,99 - NONE,CUF
